Date,Close
2025-07-07,947.94
2025-07-08,950.03
2025-07-09,949.6
2025-07-10,947.67
2025-07-11,938.63
2025-07-14,937.13
2025-07-15,939.99
2025-07-16,940.92
2025-07-17,936.6
2025-07-18,931.93
2025-07-21,933.55
2025-07-22,936.23
2025-07-23,941.24
2025-07-24,931.58
2025-07-25,926.5
2025-07-28,922.69
2025-07-29,927.17
2025-07-30,927.27
2025-07-31,926.73
2025-08-01,919.78
2025-08-04,920.29
2025-08-05,919.86
2025-08-06,918.48
2025-08-07,916.15
2025-08-08,910.16
2025-08-11,916.06
2025-08-12,916.05
2025-08-13,918.1
2025-08-14,920.22
2025-08-18,926.61
2025-08-19,931.05
2025-08-20,933.98
2025-08-21,934.35
2025-08-22,928.32
2025-08-25,931.68
2025-08-26,923.24
2025-08-28,914.09
2025-08-29,910.86
2025-09-01,916.54
2025-09-02,916.15
2025-09-03,920.75
2025-09-04,922.4
2025-09-05,920.25
2025-09-08,921.5
2025-09-09,926.2
2025-09-10,930.07
2025-09-11,932.81
2025-09-12,935.09
2025-09-15,928.38
2025-09-16,936.78
2025-09-17,944.31
2025-09-18,946.96
2025-09-19,943.73
2025-09-22,937.43
2025-09-23,935.54
2025-09-24,932.91
2025-09-25,926.62
2025-09-26,918.53
2025-09-29,918.06
2025-09-30,913.68
2025-10-01,922.68
2025-10-03,924.23
2025-10-06,930.6
2025-10-07,934.85
2025-10-08,932.18
2025-10-09,935.08
2025-10-10,939.48
2025-10-13,937.81
2025-10-14,934.95
2025-10-15,940.06
2025-10-16,948.85
2025-10-17,955.04
2025-10-20,959.92
2025-10-21,963.46
2025-10-23,963.7
2025-10-24,964.03
2025-10-27,966.83
